Date Time,NO_UNAL,NO2_UNAL,NOx_UNAL,NO (Invitado1),NO2 (Invitado1),NOx (Invitado1)
 ,ppb,ppb,ppb,ppb,ppb,ppb
07/17/26 06:54,121.207,66.337,187.554,120.200,67.983,188.183
07/17/26 06:55,120.957,65.923,186.885,120.395,67.642,188.017
07/17/26 06:56,121.350,65.333,186.721,120.533,67.600,188.108
07/17/26 06:57,121.667,65.415,187.088,120.500,67.780,188.258
07/17/26 06:58,121.517,65.563,187.076,120.533,67.875,188.408
07/17/26 06:59,121.737,65.762,187.469,120.422,68.285,188.732
07/17/26 07:00,121.835,65.888,187.672,120.550,68.025,188.583
07/17/26 07:01,120.580,66.709,187.307,120.620,67.978,188.632
07/17/26 07:02,120.867,66.364,187.250,120.600,68.150,188.717
07/17/26 07:03,121.507,65.449,186.951,120.757,67.932,188.688
07/17/26 07:04,121.493,65.178,186.669,120.892,67.750,188.617
07/17/26 07:05,121.890,65.282,187.165,120.847,67.538,188.417
07/17/26 07:06,121.997,65.898,187.898,120.900,67.392,188.292
07/17/26 07:07,121.517,66.462,187.993,120.797,67.675,188.438
07/17/26 07:08,120.790,66.462,187.254,120.758,67.792,188.550
07/17/26 07:09,120.597,66.513,187.137,120.750,67.950,188.725
07/17/26 07:10,120.850,65.593,186.489,120.575,68.100,188.683
07/17/26 07:11,120.983,65.305,186.311,120.475,67.980,188.422
07/17/26 07:12,120.987,65.650,186.612,120.317,68.375,188.658
07/17/26 07:13,121.220,65.908,187.101,120.157,68.438,188.587
07/17/26 07:14,121.073,65.963,187.093,120.108,68.467,188.583
07/17/26 07:15,121.133,65.697,186.850,119.863,68.520,188.383
07/17/26 07:16,120.743,65.716,186.466,119.708,68.475,188.183
07/17/26 07:17,120.377,65.764,186.155,119.597,68.503,188.125
07/17/26 07:18,120.180,66.236,186.440,119.533,68.600,188.108
07/17/26 07:19,120.637,65.738,186.368,119.457,68.457,187.895
07/17/26 07:20,121.010,65.358,186.363,119.283,68.533,187.817
07/17/26 07:21,120.747,65.795,186.527,119.258,68.343,187.622
07/17/26 07:22,120.213,66.231,186.450,119.333,68.117,187.517
07/17/26 07:23,120.463,65.968,186.428,119.300,67.977,187.243
07/17/26 07:24,120.613,65.500,186.132,119.300,67.808,187.142
07/17/26 07:25,120.713,65.362,186.076,119.300,67.878,187.178
07/17/26 07:26,120.430,65.643,186.104,119.300,67.750,187.050
07/17/26 07:27,120.560,65.818,186.350,119.118,67.750,186.868
07/17/26 07:28,120.697,65.493,186.189,119.150,67.725,186.817
07/17/26 07:29,120.183,65.575,185.797,119.200,67.653,186.798
07/17/26 07:30,120.220,66.275,186.505,119.200,67.642,186.867
07/17/26 07:31,120.457,65.577,186.082,119.200,67.637,186.858
07/17/26 07:32,120.907,65.265,186.174,119.283,67.617,186.900
07/17/26 07:33,121.033,65.220,186.297,119.502,67.558,187.078
07/17/26 07:34,121.460,65.529,186.946,119.692,67.450,187.142
07/17/26 07:35,120.780,66.235,187.032,119.547,67.587,187.133
07/17/26 07:36,120.843,66.270,187.104,119.525,67.533,187.092
07/17/26 07:37,121.387,65.562,186.955,119.595,67.820,187.415
07/17/26 07:38,121.417,65.889,187.333,119.650,67.883,187.500
07/17/26 07:39,121.640,65.524,187.155,119.667,67.775,187.442
07/17/26 07:40,121.710,65.179,186.871,119.642,67.808,187.483
07/17/26 07:41,121.793,65.320,187.096,119.832,67.838,187.645
07/17/26 07:42,121.423,66.031,187.478,120.008,67.758,187.758
07/17/26 07:43,121.703,65.804,187.501,119.922,67.775,187.697
07/17/26 07:44,121.033,66.121,187.172,120.017,67.425,187.442
07/17/26 07:45,120.637,66.440,187.096,120.017,67.373,187.423
07/17/26 07:46,121.333,65.505,186.830,119.900,67.583,187.483
07/17/26 07:47,121.363,65.937,187.298,119.848,67.718,187.600
07/17/26 07:48,121.837,65.842,187.680,119.783,67.850,187.692
07/17/26 07:49,121.980,65.413,187.427,119.860,67.943,187.802
07/17/26 07:50,121.170,65.934,187.127,120.058,67.908,187.958
07/17/26 07:51,121.213,66.186,187.432,120.100,67.900,188.000
07/17/26 07:52,121.507,65.924,187.439,120.183,67.758,187.942
07/17/26 07:53,121.210,65.772,186.984,120.442,67.360,187.777
07/17/26 07:54,121.870,65.382,187.218,120.625,67.083,187.700
07/17/26 07:55,122.317,65.396,187.703,120.700,67.025,187.758
07/17/26 07:56,122.090,66.014,188.066,120.667,67.250,187.925
07/17/26 07:57,121.397,66.166,187.593,120.622,67.325,187.945
07/17/26 07:58,121.270,66.399,187.697,120.567,67.492,188.058
07/17/26 07:59,121.243,66.293,187.533,120.678,67.608,188.287
07/17/26 08:00,121.713,65.449,187.189,120.552,67.832,188.417
07/17/26 08:01,121.317,65.757,187.045,120.425,67.957,188.382
07/17/26 08:02,122.027,65.577,187.586,120.400,67.943,188.377
07/17/26 08:03,122.050,65.901,187.956,120.277,67.957,188.205
07/17/26 08:04,121.477,66.284,187.783,120.105,68.038,188.138
07/17/26 08:05,121.627,65.936,187.565,120.100,67.815,187.882
07/17/26 08:06,123.443,64.288,187.785,120.650,67.208,187.892
07/17/26 08:07,135.823,52.307,188.082,123.375,64.467,187.842
07/17/26 08:08,148.152,38.752,186.905,128.125,59.525,187.675
07/17/26 08:09,153.273,33.822,187.070,132.887,54.792,187.700
07/17/26 08:10,154.590,33.214,187.769,137.992,49.733,187.725
07/17/26 08:11,154.227,33.804,188.046,142.668,45.215,187.903
07/17/26 08:12,153.737,34.010,187.775,147.733,40.425,188.133
07/17/26 08:13,154.217,33.352,187.567,151.275,36.800,188.053
07/17/26 08:14,153.780,33.512,187.275,152.683,35.558,188.208
07/17/26 08:15,153.707,33.328,187.030,152.767,35.528,188.262
07/17/26 08:16,154.333,32.661,186.984,152.650,35.642,188.325
07/17/26 08:17,154.073,32.797,186.878,152.575,35.642,188.242
07/17/26 08:18,153.983,32.930,186.911,152.592,35.567,188.142
07/17/26 08:19,153.733,33.039,186.764,152.497,35.663,188.158
07/17/26 08:20,153.347,33.342,186.685,152.408,35.533,187.942
07/17/26 08:21,153.230,33.271,186.505,152.300,35.238,187.518
07/17/26 08:22,153.403,33.270,186.669,152.333,35.042,187.375
07/17/26 08:23,153.303,33.804,187.141,152.275,34.860,187.168
07/17/26 08:24,153.407,33.753,187.178,152.200,34.967,187.167
07/17/26 08:25,153.880,33.624,187.514,152.122,34.942,187.063
07/17/26 08:26,153.400,33.701,187.115,152.075,34.858,186.967
07/17/26 08:27,153.133,33.534,186.692,151.972,35.165,187.215
07/17/26 08:28,153.113,33.154,186.268,152.008,35.333,187.383
07/17/26 08:29,153.637,32.990,186.608,151.843,35.662,187.505
07/17/26 08:30,154.130,32.835,186.963,151.733,35.683,187.417
07/17/26 08:31,154.100,33.236,187.333,151.853,35.360,187.193
07/17/26 08:32,153.830,33.565,187.407,151.683,35.258,186.942
07/17/26 08:33,153.657,34.236,187.885,151.575,35.300,186.855
07/17/26 08:34,154.007,33.872,187.895,151.592,35.117,186.708
07/17/26 08:35,153.520,33.264,186.802,151.620,34.898,186.518
07/17/26 08:36,152.957,32.964,185.913,151.717,34.675,186.425
07/17/26 08:37,153.983,32.642,186.654,151.878,34.792,186.670
07/17/26 08:38,154.430,32.906,187.310,151.983,34.950,186.933
07/17/26 08:39,153.767,33.460,187.220,152.183,34.942,187.125
07/17/26 08:40,153.330,34.031,187.384,152.417,34.967,187.383
07/17/26 08:41,153.657,34.183,187.808,152.475,35.132,187.607
07/17/26 08:42,154.033,33.912,187.954,152.342,35.433,187.833
07/17/26 08:43,154.723,33.122,187.876,152.378,35.537,187.937
07/17/26 08:44,154.970,32.865,187.809,152.392,35.458,187.883
07/17/26 08:45,155.147,33.035,188.171,152.447,35.353,187.800
07/17/26 08:46,154.633,33.319,187.917,152.525,35.133,187.625
07/17/26 08:47,153.943,33.785,187.712,152.522,34.900,187.422
07/17/26 08:48,154.377,33.282,187.702,152.558,34.842,187.400
07/17/26 08:49,154.080,33.587,187.709,152.790,34.610,187.400
07/17/26 08:50,154.063,33.507,187.598,152.833,34.542,187.433
07/17/26 08:51,154.537,32.934,187.435,152.800,34.612,187.458
07/17/26 08:52,154.810,33.273,188.067,152.892,34.592,187.492
07/17/26 08:53,154.533,33.283,187.852,152.842,34.817,187.703
07/17/26 08:54,153.990,33.585,187.586,152.950,34.958,187.917
07/17/26 08:55,154.090,33.847,187.953,153.103,34.922,188.005
07/17/26 08:56,154.166,33.356,187.522,153.108,35.108,188.258
07/17/26 08:57,154.480,32.717,187.169,153.312,35.013,188.327
07/17/26 08:58,154.943,32.360,187.319,153.333,35.142,188.550
07/17/26 08:59,154.700,33.210,187.916,153.470,35.225,188.720
07/17/26 09:00,154.200,33.713,187.932,153.692,35.100,188.800
07/17/26 09:01,153.737,33.690,187.432,153.700,35.000,188.700
07/17/26 09:02,153.900,33.858,187.718,153.517,35.275,188.733
07/17/26 09:03,154.373,33.929,188.290,153.533,35.227,188.758
07/17/26 09:04,154.447,33.044,187.492,153.500,35.333,188.833
07/17/26 09:05,154.563,32.823,187.409,153.417,35.242,188.638
07/17/26 09:06,154.693,33.438,188.124,153.183,35.233,188.417
07/17/26 09:07,154.457,33.898,188.346,153.178,35.337,188.490
07/17/26 09:08,154.200,33.878,188.036,153.258,35.308,188.558
07/17/26 09:09,153.573,34.099,187.700,153.325,35.217,188.575
07/17/26 09:10,154.290,33.552,187.821,153.283,35.308,188.592
07/17/26 09:11,154.987,32.541,187.554,153.278,35.405,188.683
07/17/26 09:12,154.870,32.344,187.215,153.267,35.558,188.825
07/17/26 09:13,154.120,33.444,187.604,153.353,35.513,188.867
07/17/26 09:14,154.073,33.706,187.780,153.183,35.633,188.817
07/17/26 09:15,154.007,33.592,187.597,153.095,35.600,188.675
07/17/26 09:16,153.513,33.774,187.276,153.008,35.650,188.658
07/17/26 09:17,153.503,33.814,187.308,152.978,35.540,188.518
07/17/26 09:18,154.310,32.958,187.256,152.783,35.425,188.217
07/17/26 09:19,154.097,33.112,187.220,152.638,35.637,188.278
07/17/26 09:20,154.300,33.294,187.604,152.508,35.642,188.092
07/17/26 09:21,154.677,33.786,188.467,152.272,35.622,187.960
07/17/26 09:22,154.213,33.882,188.098,151.983,35.867,187.817
07/17/26 09:23,153.970,33.381,187.359,151.777,35.783,187.560
07/17/26 09:24,153.487,33.196,186.687,151.642,35.792,187.442
07/17/26 09:25,153.380,33.443,186.830,151.625,35.593,187.172
07/17/26 09:26,153.733,33.181,186.905,151.583,35.375,186.950
07/17/26 09:27,154.303,32.973,187.273,151.550,35.197,186.722
07/17/26 09:28,154.303,33.495,187.798,151.750,35.200,186.908
07/17/26 09:29,154.357,33.628,187.988,151.900,35.075,186.942
07/17/26 09:30,153.950,33.722,187.689,151.900,35.117,187.017
07/17/26 09:31,153.953,33.657,187.653,151.900,35.148,187.048
07/17/26 09:32,154.343,32.998,187.361,151.867,35.242,187.133
07/17/26 09:33,154.200,33.004,187.210,151.900,35.290,187.187
07/17/26 09:34,154.507,33.015,187.512,151.842,35.333,187.167
07/17/26 09:35,154.587,33.378,187.940,151.663,35.383,187.047
07/17/26 09:36,154.100,34.189,188.296,151.508,35.508,187.042
07/17/26 09:37,154.143,34.047,188.184,151.338,35.375,186.760
07/17/26 09:38,154.440,33.220,187.674,151.208,35.367,186.608
07/17/26 09:39,154.413,33.317,187.729,151.237,35.118,186.377
07/17/26 09:40,154.423,33.089,187.489,151.117,35.008,186.158
07/17/26 09:41,154.743,33.364,188.109,151.125,34.973,186.132
07/17/26 09:42,155.227,33.378,188.602,151.200,34.717,185.917
07/17/26 09:43,155.170,33.239,188.422,151.200,34.738,185.880
07/17/26 09:44,154.600,33.552,188.190,151.442,34.675,186.108
07/17/26 09:45,154.640,33.384,188.020,151.612,34.857,186.415
07/17/26 09:46,154.607,33.010,187.619,151.625,34.933,186.592
07/17/26 09:47,154.770,33.340,188.120,151.725,35.012,186.712
07/17/26 09:48,155.350,33.535,188.878,151.800,34.942,186.725
07/17/26 09:49,155.037,33.673,188.724,151.800,34.900,186.722
07/17/26 09:50,154.730,34.092,188.781,151.750,35.125,186.875
07/17/26 09:51,154.637,34.103,188.722,151.650,35.267,186.950
07/17/26 09:52,154.720,33.733,188.471,151.742,35.175,186.917
07/17/26 09:53,155.303,33.365,188.665,151.733,35.482,187.190
07/17/26 09:54,155.033,33.405,188.538,151.792,35.508,187.317
07/17/26 09:55,155.150,33.970,189.186,151.927,35.552,187.502
07/17/26 09:56,155.180,34.448,189.620,152.283,35.467,187.717
07/17/26 09:57,155.433,34.014,189.468,152.437,35.397,187.825
07/17/26 09:58,155.757,33.809,189.540,152.592,35.233,187.833
07/17/26 09:59,155.507,33.733,189.237,152.737,35.110,187.880
07/17/26 10:00,155.213,34.000,189.221,152.800,35.125,187.958
07/17/26 10:01,155.240,33.687,188.980,152.845,35.292,188.142
07/17/26 10:02,155.593,33.388,189.025,153.083,35.025,188.092
07/17/26 10:03,155.670,33.139,188.801,153.183,34.930,188.112
07/17/26 10:04,155.660,33.063,188.726,153.358,34.950,188.308
07/17/26 10:05,155.140,33.223,188.418,153.342,35.040,188.382
07/17/26 10:06,154.800,33.792,188.609,153.267,35.200,188.433
07/17/26 10:07,155.103,33.334,188.404,153.437,34.988,188.478
07/17/26 10:08,155.240,33.459,188.685,153.567,34.750,188.342
07/17/26 10:09,154.587,33.583,188.148,153.450,35.007,188.445
07/17/26 10:10,155.443,33.131,188.553,153.175,35.350,188.592
07/17/26 10:11,155.520,33.338,188.868,153.200,35.342,188.542
07/17/26 10:12,154.593,34.050,188.658,153.317,35.150,188.408
07/17/26 10:13,154.720,34.088,188.778,153.375,35.113,188.433
07/17/26 10:14,154.777,33.965,188.732,153.208,35.250,188.458
07/17/26 10:15,154.510,33.690,188.176,153.063,35.417,188.480
07/17/26 10:16,154.127,34.083,188.184,153.000,35.383,188.375
07/17/26 10:17,154.503,33.680,188.199,152.922,35.378,188.322
07/17/26 10:18,155.010,33.552,188.556,152.808,35.317,188.125
07/17/26 10:19,154.697,34.039,188.699,152.677,35.248,187.950
07/17/26 10:20,154.473,33.657,188.133,152.542,35.067,187.617
07/17/26 10:21,154.400,33.379,187.803,152.343,35.075,187.438
07/17/26 10:22,154.550,33.256,187.854,152.208,35.058,187.275
07/17/26 10:23,154.783,33.102,187.911,152.148,34.992,187.065
07/17/26 10:24,154.317,33.836,188.159,152.108,34.525,186.633
07/17/26 10:25,154.600,33.420,188.020,151.943,34.528,186.472
07/17/26 10:26,154.327,33.346,187.683,151.900,34.425,186.325
07/17/26 10:27,154.233,33.651,187.904,151.882,34.442,186.298
07/17/26 10:28,154.470,33.271,187.733,151.742,34.433,186.200
07/17/26 10:29,154.717,33.086,187.873,151.722,34.523,186.245
07/17/26 10:30,155.143,32.998,188.184,151.642,34.750,186.392
07/17/26 10:31,155.190,33.137,188.375,151.703,34.937,186.640
07/17/26 10:32,154.923,33.653,188.591,151.683,35.167,186.883
07/17/26 10:33,154.383,34.102,188.522,151.625,35.375,187.025
07/17/26 10:34,154.243,33.917,188.186,151.725,35.458,187.192
07/17/26 10:35,154.593,33.619,188.249,151.825,35.305,187.097
07/17/26 10:36,154.423,33.464,187.891,151.900,34.958,186.883
07/17/26 10:37,154.457,33.390,187.891,151.925,34.750,186.730
07/17/26 10:38,154.540,33.413,187.955,151.967,34.600,186.567
07/17/26 10:39,154.707,33.844,188.541,152.025,34.438,186.463
07/17/26 10:40,154.733,33.596,188.337,151.892,34.392,186.283
07/17/26 10:41,154.220,33.638,187.892,151.775,34.503,186.278
07/17/26 10:42,154.247,33.375,187.604,151.650,34.675,186.358
07/17/26 10:43,154.520,33.164,187.674,151.467,34.945,186.400
07/17/26 10:44,154.853,33.451,188.348,151.350,35.150,186.525
07/17/26 10:45,154.937,33.621,188.532,151.300,35.147,186.447
07/17/26 10:46,154.377,33.833,188.242,151.383,35.200,186.592
07/17/26 10:47,154.573,33.545,188.116,151.513,35.298,186.790
07/17/26 10:48,154.517,33.523,188.019,151.383,35.358,186.742
07/17/26 10:49,154.320,33.902,188.218,151.417,35.395,186.753
07/17/26 10:50,154.790,33.633,188.440,151.500,35.217,186.708
07/17/26 10:51,155.227,33.492,188.714,151.422,35.178,186.600
07/17/26 10:52,155.496,33.368,188.858,151.550,35.283,186.808
07/17/26 10:53,155.487,33.413,188.901,151.600,35.198,186.777
07/17/26 10:54,155.433,33.751,189.188,151.675,34.967,186.608
07/17/26 10:55,155.060,34.128,189.172,152.003,34.733,186.737
07/17/26 10:56,154.860,33.956,188.854,152.100,34.733,186.858
07/17/26 10:57,154.830,33.362,188.322,152.203,34.700,186.880
07/17/26 10:58,155.243,33.160,188.393,152.300,34.583,186.875
07/17/26 10:59,155.463,33.406,188.894,152.358,34.487,186.812
07/17/26 11:00,155.387,33.554,188.944,152.483,34.475,186.925
07/17/26 11:01,155.260,34.092,189.404,152.567,34.487,187.053
07/17/26 11:02,155.057,34.277,189.342,152.508,34.375,186.917
07/17/26 11:03,155.053,33.756,188.816,152.427,34.560,186.982
07/17/26 11:04,155.003,33.527,188.559,152.467,34.667,187.125
07/17/26 11:05,155.173,33.597,188.811,152.607,34.537,187.143
07/17/26 11:06,202.020,44.015,246.489,78.258,20.838,99.097
07/17/26 11:07,103.937,30.952,133.530,0.862,0.127,1.022
07/17/26 11:08,0.197,1.023,1.185,0.175,0.208,0.392
07/17/26 11:09,0.443,1.099,1.521,0.200,0.223,0.400
07/17/26 11:10,0.223,0.703,0.907,0.292,0.108,0.400
07/17/26 11:11,0.837,-0.106,0.747,0.300,0.042,0.323
07/17/26 11:12,0.910,0.023,0.936,0.300,0.000,0.300
07/17/26 11:13,0.883,0.258,1.143,0.223,0.000,0.242
07/17/26 11:14,0.913,-0.202,0.711,0.200,-0.092,0.200
07/17/26 11:15,0.740,0.046,0.763,0.277,-0.125,0.123
07/17/26 11:16,0.443,0.154,0.607,0.242,-0.200,0.075
07/17/26 11:17,-0.100,0.313,0.207,0.200,-0.200,0.000
07/17/26 11:18,-0.293,0.304,0.011,0.200,-0.200,0.000
07/17/26 11:19,0.590,-0.313,0.261,0.225,-0.258,0.000
07/17/26 11:20,0.663,-0.245,0.440,0.300,-0.300,0.000
07/17/26 11:21,1.010,-0.234,0.787,0.300,-0.333,-0.077
07/17/26 11:22,0.323,0.286,0.630,0.208,-0.275,-0.042
07/17/26 11:23,-0.050,0.628,0.573,0.200,-0.200,0.000
07/17/26 11:24,0.493,-0.107,0.352,0.200,-0.175,0.000
07/17/26 11:25,0.663,-0.067,0.563,0.142,-0.118,0.000
07/17/26 11:26,0.320,0.194,0.527,0.100,-0.100,0.025
07/17/26 11:27,0.247,0.254,0.496,0.100,-0.075,0.047
07/17/26 11:28,0.740,-0.163,0.596,0.100,0.000,0.100
07/17/26 11:29,0.567,0.340,0.909,0.100,-0.058,0.022
07/17/26 11:30,0.297,0.451,0.760,0.192,-0.100,0.058
07/17/26 11:31,-0.073,0.497,0.428,0.200,-0.100,0.100
07/17/26 11:32,0.320,-0.057,0.251,0.200,-0.133,0.100
07/17/26 11:33,0.493,-0.541,-0.021,0.200,-0.100,0.100
07/17/26 11:34,0.517,-0.102,0.433,0.225,-0.125,0.100
07/17/26 11:35,0.370,0.298,0.675,0.300,-0.175,0.100
07/17/26 11:36,0.617,0.597,1.261,0.275,-0.075,0.158
07/17/26 11:37,0.493,0.660,1.151,0.200,0.000,0.200
07/17/26 11:38,0.370,-0.011,0.362,0.200,-0.058,0.108
07/17/26 11:39,0.097,0.048,0.168,0.200,-0.100,0.100
07/17/26 11:40,0.343,-0.287,0.053,0.200,-0.133,0.100
_, , , , , , 
Min,-0.293,-0.541,-0.021,0.100,-0.333,-0.077
Date,07/17,07/17,07/17,07/17,07/17,07/17
Time,11:18,11:33,11:33,11:26,11:21,11:21
Max,202.020,154.898,246.489,153.700,154.942,189.460
Date,07/17,07/17,07/17,07/17,07/17,07/17
Time,11:06,01:14,11:06,09:01,00:30,05:04
AVG,89.767,89.891,179.660,87.793,91.179,178.972
Num,761,761,761,761,761,761
Data[%],100.0,100.0,100.0,100.0,100.0,100.0
STD,49.6,49.7,38.5,49.2,49.4,38.9
